"last_name, first_name","player_id","year","batting_avg","slg_percent","on_base_percent","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel","barrel_batted_rate","solidcontact_percent","flareburner_percent","hard_hit_percent","z_swing_percent","oz_swing_percent","oz_contact_percent","iz_contact_percent","hp_to_1b",""
"Winker, Jesse","608385","2019",".269",".473",".357","89.2","7.2",32,"12",4.3,7.6,26.3,41.1,66.9,22.2,68.3,86,"4.61",
"Mazara, Nomar","608577","2019",".268",".469",".318","89.1","10.7",33.9,"35",10.7,6.1,23.5,39.3,68.5,35.6,61,79.6,"4.39",
"Mondesi, Adalberto","609275","2019",".263",".424",".291","88.8","10.2",31.2,"25",8.6,3.4,26,34.3,79.8,38.4,40.4,71.8,"4.08",
"Reyes, Franmil","614177","2019",".249",".512",".310","93.3","9.5",33.3,"51",14.8,9,23.2,51,76.7,30.2,42.8,73.1,"4.58",
"Martin Jr., Richie","621006","2019",".208",".322",".260","83.2","9.4",29.6,"5",2.4,3.9,18.4,25.2,72.4,35.9,56,76.8,"4.21",
"Swanson, Dansby","621020","2019",".251",".422",".325","89.9","14.5",36.7,"37",10.1,6,27.1,41.6,68.7,24.7,54.6,79.3,"4.21",
"Newman, Kevin","621028","2019",".308",".446",".353","85.3","8.5",33.4,"9",2.1,2.8,28.3,24.8,70,33.8,73.9,91.9,"4.26",
"Taylor, Chris","621035","2019",".262",".462",".333","86","13.8",39.1,"14",5.4,8.1,26,32.3,72.4,26.4,41,77.5,"4.29",
"Correa, Carlos","621043","2019",".279",".568",".358","89","12.5",36.4,"27",12.9,9.6,19.6,42,62.2,28.1,64.2,82.9,"4.35",
"Dahl, David","621311","2019",".302",".524",".353","88.7","11.2",41,"28",10.3,6.3,28.8,39.5,73.6,34.7,55.2,77.3,"4.18",
"Stewart, Christin","621514","2019",".233",".388",".305","86.9","19.1",37.1,"20",7.4,7.4,26.1,34.1,68.2,31.2,55.8,80.1,"4.42",
"Olson, Matt","621566","2019",".267",".545",".351","92.7","19.4",36.1,"50",14.5,9,23.4,50.4,67,24.9,66.7,73,"4.55",
"Margot, Manuel","622534","2019",".234",".387",".304","87.7","14.2",28.4,"11",3.5,6.1,19.2,34.8,65.1,22.2,60.2,80.5,"4.21",
"Bote, David","623520","2019",".257",".422",".362","89.7","7.7",34.9,"12",5.7,6.6,27.4,36.3,65.3,28.9,52,75.3,"4.36",
"Ramirez, Harold","623912","2019",".276",".416",".312","88.9","3.8",29,"21",6.3,3.6,23.3,34.7,71.7,40.6,57.9,85.5,"4.23",
"Santander, Anthony","623993","2019",".261",".476",".297","89.9","15.3",31.2,"23",7.7,6.4,24.8,36.6,67.8,39.4,69.5,85.1,"4.42",
"Alonso, Pete","624413","2019",".260",".583",".358","90.7","14.8",36.9,"66",15.8,6.7,18.9,42.7,67.4,31.9,58.3,80.9,"4.51",
"Biggio, Cavan","624415","2019",".234",".429",".364","88.9","20.1",44.2,"21",9,6.9,29.2,39.9,60.5,13.7,40.3,81.9,"4.35",
"Conforto, Michael","624424","2019",".257",".494",".363","89.2","15.9",35.8,"48",11.9,5.2,26.2,39.2,70.8,25.1,59.4,78.7,"4.34",
"Frazier, Adam","624428","2019",".278",".417",".336","87.1","13.1",36.4,"9",1.9,6.4,28.9,28.3,69.6,27.1,72.3,88.8,"4.31",
"Puig, Yasiel","624577","2019",".267",".458",".327","90","13.8",30,"39",9.2,5.4,21.8,39.1,77.1,30.1,53.6,79.4,"4.31",
"Soler, Jorge","624585","2019",".265",".569",".354","92.6","15.5",34.5,"70",16.9,8.2,21.9,50.1,68,24.2,39.8,79.2,"4.52",
"Meadows, Austin","640457","2019",".291",".558",".364","90.4","16.7",38.1,"50",12.5,6.8,27.1,42.9,61,24.7,57.7,84.7,"4.24",
"Mercado, Oscar","640458","2019",".269",".443",".318","88","14.9",33.4,"15",4.1,6.3,27.9,34.2,76.8,27.6,50.4,85.2,"4.23",
"Pinder, Chad","640461","2019",".240",".416",".290","90.9","8.6",31.9,"21",8.2,7,23.7,44.4,74.8,29.2,54.2,82,"4.44",
"Anderson, Tim","641313","2019",".335",".508",".357","88.3","8.7",37.6,"20",5.1,5.9,30.2,37.6,75.4,43.6,56.9,87.5,"4.18",
"Bauers, Jake","641343","2019",".226",".371",".312","88.1","15",31.9,"13",5,5,23.8,33.1,64.3,22.4,55.3,83.6,"4.26",
"Bellinger, Cody","641355","2019",".305",".629",".406","91.1","17.9",39.6,"58",12.7,6.8,27.3,45.9,68.8,23.8,67,79.7,"3.97",
"Calhoun, Willie","641432","2019",".269",".524",".323","89.7","17.6",35.3,"16",6.2,6.6,22.9,40.7,70.9,28.9,72.5,88.9,"4.55",
"Crawford, J.P.","641487","2019",".226",".371",".313","85","12.4",34.7,"9",3.4,3.4,25.4,24.8,65.8,19,61.3,82.6,"4.36",
"Dixon, Brandon","641525","2019",".248",".435",".290","89.5","16.9",37.5,"29",11.2,7.7,22.8,40.8,70.3,33.9,42.3,75,"4.24",
"Dozier, Hunter","641531","2019",".279",".522",".348","91.1","16.7",35.8,"38",10,7.4,24.2,42.9,64.7,26.8,43.3,86.8,"4.36",
"Garver, Mitch","641598","2019",".273",".630",".365","91.1","15.3",33.6,"35",15.5,10.6,19.5,50,53.7,17.4,48.1,85.6,"4.49",
"Hampson, Garrett","641658","2019",".247",".385",".302","85.8","13.1",30.2,"8",3.7,4.2,21.4,26.2,61,20.5,50,83.3,"4.06",
"Mancini III, Trey","641820","2019",".291",".535",".364","90.3","7.8",36.4,"48",10.3,7.3,21.8,42.7,67.3,32,61.3,79.7,"4.6",
"McMahon, Ryan","641857","2019",".250",".450",".329","91.9","8.8",36.6,"29",9,7.1,27.3,48,74.7,26.5,52.4,73.3,"4.51",
"Tellez, Rowdy","642133","2019",".227",".449",".293","90.7","14",37,"34",13.2,7.4,24.5,41.6,63.7,37.2,54.7,78.4,"4.78",
"Rosario, Amed","642708","2019",".287",".432",".323","89.4","8.8",35,"21",4.2,4.6,30.4,39.5,69.8,36,58.5,85.1,"4.18",
"Adames, Willy","642715","2019",".254",".418",".317","88.5","10.8",36.1,"32",8.4,7.1,25.4,35.6,69.2,24.7,47.9,81.4,"4.27",
"Benintendi, Andrew","643217","2019",".266",".431",".343","89.1","17.3",40.1,"33",8.1,7.6,29.3,37.8,77.2,29.7,65.1,78.6,"4.27",
"Cooper, Garrett","643265","2019",".281",".446",".344","89.1","4.5",33.7,"26",9.5,5.9,25.6,40.3,64.3,34.5,66.3,83.2,"4.4",
"Jansen, Danny","643376","2019",".207",".360",".279","88.9","16.3",31.9,"16",5.9,5.6,25.9,40,70.6,25.5,67.5,84.1,"4.46",
"McNeil, Jeff","643446","2019",".318",".531",".384","89","13.8",34.2,"21",4.8,7.3,29.1,36.7,84.1,38.1,67.7,85.8,"4.11",
"Albies, Ozzie","645277","2019",".295",".500",".352","88.9","15.6",36.8,"35",6.6,7,27.8,34,80.7,34.5,63.2,83.8,"4.02",
"Robles, Victor","645302","2019",".255",".419",".326","83.3","16.7",34.5,"20",4.8,5.5,21.3,23,71.1,30.1,54.2,84.4,"4.24",
"Devers, Rafael","646240","2019",".311",".555",".361","92.5","10.4",33,"48",9,9.6,24.3,48.4,75.8,37.3,68.3,79.7,"4.28",
"Arraez, Luis","650333","2019",".334",".439",".399","87.1","11.4",41.7,"8",2.7,2.7,30.3,22.8,61.1,24.3,87,93.6,"4.35",
"Jimenez, Eloy","650391","2019",".267",".513",".315","91.2","9.3",32.4,"43",12.8,7.1,20.5,47.9,71.3,33.7,51,77.4,"4.43",
"Torres, Gleyber","650402","2019",".278",".535",".337","89.1","17.7",38,"43",10.1,5.4,22.4,36.5,75.7,31.3,54.9,80.1,"4.48",
"Diaz, Yandy","650490","2019",".267",".476",".340","91.7","5.7",34,"26",10.4,8,21.2,44.8,70.1,22.1,59.9,83.9,"4.53",
"Rengifo, Luis","650859","2019",".238",".364",".321","87.1","9.6",31,"16",6,4.1,23.5,29.9,63.4,24.3,61.7,80.2,"4.25",
"Chapman, Matt","656305","2019",".249",".506",".342","92.7","16.6",25.1,"53",12.1,7.3,18.7,49,62.4,22.7,63.6,80.9,"4.4",
"Chavis, Michael","656308","2019",".254",".444",".322","88.7","11.4",31.4,"23",10.5,4.1,21.4,35.5,72.2,32.5,40.6,71.8,"4.37",
"Hoskins, Rhys","656555","2019",".226",".454",".364","89.7","24",31,"39",9.7,8.2,21.8,38.7,58.2,22.1,61.9,83.1,"4.54",
"O'Hearn, Ryan","656811","2019",".195",".369",".281","90.5","13",29.9,"21",9.1,3.9,21.6,43.7,65.5,28,54.2,83.4,"4.46",
"Schwarber, Kyle","656941","2019",".250",".531",".339","93.5","15.5",35.6,"55",14.5,9,19.8,51.2,65.7,23.9,56.3,77.7,"4.31",
"Verdugo, Alex","657077","2019",".294",".475",".342","89.4","9",33.7,"17",5.7,6,27.3,39.7,61.3,28.9,68.8,91.2,"4.23",
"DeJong, Paul","657557","2019",".233",".444",".318","87","18.3",33,"38",8.6,4.5,20.9,33.9,69.4,28.1,54.3,84,"4.37",
"Laureano, Ramon","657656","2019",".288",".521",".340","89.7","14.7",37.2,"31",9.7,7.2,27.2,40.4,66.5,29.8,47.3,82.4,"4.24",
"Moncada, Yoan","660162","2019",".315",".548",".367","93.1","12.3",40.4,"44",12.2,7.2,28.3,47.9,67,29.2,46.6,79.1,"4.2",
"Ohtani, Shohei","660271","2019",".286",".505",".343","92.8","6.8",31.7,"34",12.2,6.5,27.3,47.1,71.5,30.4,59.9,79,"4.05",
"Acuna Jr., Ronald","660670","2019",".280",".518",".365","90.6","14.2",40.5,"66",15,9.1,21.2,47.4,68.7,24,59.6,76.8,"4.18",
"Lowe, Brandon","664040","2019",".270",".514",".336","91.6","19.2",40.2,"30",16.3,7.1,24.5,46.2,77.8,30.9,36,72.6,"4.23",
"Bader, Harrison","664056","2019",".205",".366",".314","88.4","15.3",31.3,"23",9.9,7.7,19.7,35.3,58.1,24.2,50.5,82,"4.12",
"Fletcher, David","664058","2019",".290",".384",".350","83.8","9.9",37.5,"1",0.2,2.6,31.8,17.1,49,22.5,80.1,94.2,"4.23",
"Kingery, Scott","664068","2019",".258",".474",".315","88.4","17.8",39.2,"25",8,9.2,26.4,38.9,71.9,31.2,50,76.5,"4.16",
"Tatis Jr., Fernando","665487","2019",".317",".590",".379","90.4","6.7",33.5,"30",13.2,7.5,23.3,44.1,70.7,29.9,42.4,76.6,"4.16",
"Guerrero Jr., Vladimir","665489","2019",".272",".433",".339","89.4","6.7",30.9,"29",7.7,6.1,22.9,38.7,69.2,29,59.1,84.1,"4.57",
"Soto, Juan","665742","2019",".282",".548",".401","92","12.5",36.3,"51",12.3,8.7,25.5,47.8,66.7,20.3,55.1,84,"4.25",
"Gurriel Jr., Lourdes","666971","2019",".277",".541",".327","90.4","14.4",33.6,"26",11.2,9.1,22,45.3,70.6,35.5,52.2,76.4,"4.36",
"Reynolds, Bryan","668804","2019",".314",".503",".377","89.5","9.4",37,"25",6.7,5.1,32.4,41.6,72.1,28.1,52,84.2,"4.31",
"Senzel, Nick","669222","2019",".256",".427",".315","87.8","11.1",31.6,"22",8,2.9,24.4,38.2,72.8,28,64.3,80.8,"4.19",
"Edman, Tommy","669242","2019",".304",".500",".350","87.4","14.2",37.4,"14",5.3,6,28.7,33.6,66.3,29.5,66,87.5,"4.12",
"Hiura, Keston","669374","2019",".303",".570",".368","91.4","16.4",35.6,"28",13.5,7.7,22.6,50,73.1,31.8,41.2,74.6,"4.53",
"Lopez, Nicky","670032","2019",".240",".325",".276","85.1","3.1",22.3,"4",1.2,0.9,18.4,19.5,69.1,27.2,75.7,87.8,"4.13",
"Alvarez, Yordan","670541","2019",".313",".655",".412","92.2","13.4",39.4,"37",16.7,5.4,27.1,48.9,61.7,28.7,61.5,82.8,"4.35",
"Cabrera, Miguel","408234","2021",".256",".386",".316","91.4","10",32.8,"30",8.3,8.5,22.9,49,69.1,30.2,57.1,82,"5.01",
"Molina, Yadier","425877","2021",".252",".370",".297","88","15.3",34.1,"19",5.2,7.7,29.1,31.6,76,38.9,63.3,82.7,"4.92",
"Cruz Jr., Nelson","443558","2021",".265",".497",".334","92.9","11.8",31.8,"54",13.6,8.1,19.7,52.5,73.8,31,52.6,77.3,"4.69",
"Peralta, David","444482","2021",".259",".402",".325","89.3","5.3",27.2,"20",5,4.5,24.2,41.8,66.3,27.4,59.6,86.6,"4.38",
"Escobar, Alcides","444876","2021",".288",".404",".340","81.7","11.1",36.3,"8",3,4.1,27.7,21,69.2,35.5,64.1,83.5,"4.37",
"Cabrera, Asdrubal","452678","2021",".230",".366",".313","87.8","14.5",30,"14",6,3.9,24.5,30.9,68.5,28.1,55.7,82.1,"4.79",
"Blackmon, Charlie","453568","2021",".270",".411",".351","87.6","10.2",32.6,"30",7,3.5,29.8,38.5,67.9,26.2,63.5,85.3,"4.34",
"Maldonado, Martin","455117","2021",".172",".300",".272","88","17.6",30.8,"14",5.7,6.5,23.5,33.2,61.9,23.3,48.5,79.1,"5.06",
"Solano, Donovan","456781","2021",".280",".404",".344","88.3","11",39.8,"19",7.5,5.9,28.7,36.6,71.2,29.1,62.8,86.9,"4.57",
"McCutchen, Andrew","457705","2021",".222",".444",".334","88.8","14.6",33.6,"32",9,8.4,21.8,39.5,63.7,19.1,50,81.1,"4.37",
"Upton, Justin","457708","2021",".211",".409",".296","90.1","15.2",30.4,"25",11.7,6.1,20.1,41.6,66.6,24.5,50.3,75.1,"4.6",
"Turner, Justin","457759","2021",".278",".471",".361","90.9","19.2",36.5,"35",7.9,8.6,27.2,42.4,66.9,22.7,69.4,86.8,"4.78",
"Posey III, Buster","457763","2021",".304",".499",".390","88.5","8.7",38.4,"25",8.1,6.5,29.4,39.4,67.9,22.1,65.7,79.7,"4.84",
"Votto, Joey","458015","2021",".266",".563",".375","92.9","18.2",44.3,"56",17.2,9.2,23.7,53.2,67.9,22,50.8,77.6,"4.76",
"Gardner, Brett","458731","2021",".222",".362",".327","86.7","12.5",29.2,"10",3.4,6.4,22.8,33.2,56.1,17.5,65.3,85.8,"4.15",
"Andrus, Elvis","462101","2021",".243",".320",".294","87.8","8.1",34,"9",2.1,5.9,30.3,34.8,65.9,31.9,61.3,89.2,"4.53",
"Santana, Carlos","467793","2021",".214",".342",".319","89.9","12.9",28,"32",6.8,7.1,22.4,41.9,66.9,22.6,63.4,83.3,"4.7",
"Belt, Brandon","474832","2021",".274",".597",".378","89.2","23",35.9,"38",17,6.3,22,44.8,78.6,19.1,61.1,73.9,"4.61",
"Lowrie, Jed","476704","2021",".245",".398",".318","90.7","16.4",36.5,"33",9.3,9.6,23.8,45.9,70.8,20.9,53.4,81.7,"4.7",
"Brantley Jr., Michael","488726","2021",".311",".437",".362","89.5","9.9",38.8,"24",5.8,6.2,31.4,42.9,65.9,24.1,78.1,92.7,"4.65",
"Gurriel, Yuli","493329","2021",".319",".462",".383","89.8","13.4",31,"16",3.4,5.5,29.1,42,62.2,26.1,75.8,91.2,"4.42",
"Rojas, Miguel","500743","2021",".265",".392",".322","86.2","11.5",32.4,"12",2.8,4.7,26,32.9,66.4,26.3,61.4,88.6,"4.56",
"Escobar, Eduardo","500871","2021",".253",".472",".314","87","20.8",38,"38",8.9,6.1,23.2,34.5,72.2,28.9,63.7,81.6,"4.34",
"Lagares, Juan","501571","2021",".236",".372",".266","90.6","8.8",34.9,"16",6.7,7.1,23.9,42.9,66.4,34,59.8,81.4,"4.44",
"Pham, Tommy","502054","2021",".229",".383",".340","90.8","7.6",35.6,"35",10,8.8,22.5,47.6,60,16,49.7,83.4,"4.54",
"Martinez, J.D.","502110","2021",".286",".518",".349","92.1","16.9",41.2,"53",12.5,10.8,24.2,49.4,76.5,33.7,53.3,79.1,"4.69",
"Goldschmidt, Paul","502671","2021",".294",".514",".365","92.6","17.1",36.9,"64",13.6,8.3,26.3,50.6,64.4,25.2,66.5,78.8,"4.59",
"Gonzalez, Marwin","503556","2021",".199",".304",".275","87.9","8.9",31.5,"9",4.5,5,25.5,34.5,61.8,33.1,61.7,83,"4.5",
"Altuve, Jose","514888","2021",".278",".489",".350","87.7","15.6",32.1,"33",6.4,6.2,23.8,35,66.8,30.3,71.5,89.4,"4.22",
"Hernandez, Cesar","514917","2021",".232",".386",".308","87.4","10.7",32.6,"30",6.8,5,22.1,33.2,68.3,26.1,59.4,83,"4.24",
"Segura, Jean","516416","2021",".290",".436",".348","87.2","5.8",31.1,"26",5.9,5.4,22.4,37.4,66.7,30.1,68.5,87.5,"4.34",
"Castro, Starlin","516770","2021",".283",".375",".333","88.4","9.2",33.9,"14",5.4,6.6,28,40.1,64.2,27.5,61.5,84.6,"4.61",
"Marte, Starling","516782","2021",".310",".458",".383","87.6","4.6",32.6,"31",8.4,4.3,25.6,39.6,71,30.2,56.2,82.3,"4.22",
"Donaldson, Josh","518626","2021",".247",".475",".352","94.1","14.6",30.2,"61",17.4,4.8,18.5,52.7,70.2,22.6,57.9,77.4,"4.83",
"Freeman, Freddie","518692","2021",".300",".503",".393","91.4","12",37.2,"57",11.5,7.1,31.9,46.1,77.6,25.7,67.3,82.7,"4.43",
"Grandal, Yasmani","518735","2021",".240",".520",".420","93.1","14.2",32.5,"27",13.3,8.9,25.6,53.2,51.1,16.1,55.1,82.6,"5.08",
"Heyward, Jason","518792","2021",".214",".347",".280","88.2","7.5",27.5,"12",4.7,7.5,19.6,42.4,60.3,29.9,52,87.9,"4.47",
"LeMahieu, DJ","518934","2021",".268",".362",".349","90.6","5",33.3,"19",3.7,6.9,28.5,43.5,62,20.4,71.7,90.2,"4.64",
"Rizzo, Anthony","519203","2021",".248",".440",".344","90.1","14.8",31.4,"32",7.7,5.6,25.4,41.1,64.5,29.4,67.5,84.4,"4.66",
"Stanton, Giancarlo","519317","2021",".273",".516",".354","95.1","10.3",32.6,"56",15.7,11,17.7,56.3,63.5,28,49.5,76.5,"4.96",
"Galvis, Freddy","520471","2021",".242",".407",".302","86.8","14.1",34.9,"14",4.9,7,21.5,31.7,65.3,32.7,67.8,84.2,"4.54",
"Perez, Salvador","521692","2021",".273",".544",".316","93","15.9",34.1,"74",16.3,8.6,24.2,56.2,78.6,44.7,50,79.3,"4.73",
"Flores, Wilmer","527038","2021",".262",".447",".335","88.6","18",32.7,"20",6,6,23.5,35.4,68.4,25.6,73.6,87.7,"4.78",
"Garcia, Avisail","541645","2021",".262",".490",".330","90.4","9.3",35.9,"42",12.2,7,22.6,46.4,81.9,37.2,50.4,74.5,"4.47",
"Villar, Jonathan","542340","2021",".249",".416",".322","88","7",29.9,"24",7.4,5.6,23.1,34.9,74.6,28,50.3,77.6,"4.39",
"Ortega, Rafael","542364","2021",".291",".463",".360","88.3","18.3",36.8,"13",5.7,4.8,27.2,34.6,66.3,25.1,57.5,85.4,"4.43",
"Aguilar, Jesus","542583","2021",".261",".459",".329","89.6","19",34.7,"31",8.5,5.5,26.4,41,63.8,27.4,55.3,82.9,"4.83",
"Crawford, Brandon","543063","2021",".298",".522",".373","88.8","14.7",35.8,"44",11.5,8.4,22.5,43.3,77.6,27.9,47.6,79.6,"4.48",
"Cron, C.J.","543068","2021",".281",".530",".375","88.8","15.8",31.9,"41",11.5,5,26.1,42,66.3,30.8,57.7,80.8,"4.71",
"Dickerson, Alex","543105","2021",".233",".420",".304","87.4","17",35.7,"21",10.1,5.8,26.1,38.6,70.7,30.9,52.8,80.4,"4.54",
"Gomes, Yan","543228","2021",".252",".421",".301","89.6","14.1",39.3,"24",8.8,6.6,30.1,38.2,68.7,32.7,61.9,87.6,"4.71",
"Grossman, Robbie","543257","2021",".239",".415",".357","87.8","21.1",39.5,"31",7.6,8.3,24.9,34.1,63.4,15.7,57.8,84,"4.38",
"Harrison, Josh","543281","2021",".279",".400",".341","87.2","14.5",39.5,"19",4.4,7.4,28.4,32.6,75.1,35.5,72.6,85,"4.46",
"Hosmer, Eric","543333","2021",".269",".395",".337","90.5","3.3",26.6,"24",5.8,6.1,27.4,47,67,31.8,61.8,85.4,"4.53",
"McCann, James","543510","2021",".232",".349",".294","87.3","9.3",32.3,"16",6.1,6.1,23.2,40.7,71.3,32.3,54.6,82.3,"4.71",
"Miller, Brad","543543","2021",".227",".453",".321","92.4","12.9",31.1,"27",12.3,5,23.7,47.9,67.3,24.3,50.3,75.5,"4.39",
"Semien, Marcus","543760","2021",".265",".538",".334","89.7","20.3",35.2,"50",9.8,8.3,22.4,41.3,69.7,21.3,55.7,85.6,"4.37",
"Springer III, George","543807","2021",".264",".555",".352","89.4","19",37.1,"34",15.4,7.2,18.6,41.6,69.8,24,52.1,81,"4.34",
"Vazquez, Christian","543877","2021",".258",".352",".308","86.3","13.6",33,"10",2.6,4.7,25.9,31.1,64.9,29.8,72,87.4,"4.71",
"Wong, Kolten","543939","2021",".272",".447",".335","88.3","12.8",35.3,"20",5.5,5.8,25.2,34.8,67.2,28,61.4,88.2,"4.39",
"Gregorius, Didi","544369","2021",".209",".370",".270","86.1","18.3",32.1,"7",2.3,3.6,22.4,26.6,78,31.7,60.9,80.8,"4.4",
"Garcia, Leury","544725","2021",".267",".376",".335","86.1","4.3",30.1,"11",3.3,4.8,24.1,32.5,72.5,32.7,55.5,83.9,"4.21",
"Grichuk, Randal","545341","2021",".241",".423",".281","89.8","16.1",30.4,"34",8.5,6.2,19,41.1,73.7,32.4,55.2,87,"4.45",
"Stassi, Max","545358","2021",".241",".426",".326","89.9","11",35.2,"20",11,6.6,24.7,42.5,64.8,23,50,74.2,"4.74",
"Herrera, Odubel","546318","2021",".260",".416",".310","88.9","7.3",32.5,"18",4.7,6.1,24.5,40.1,69.6,32.4,67.9,84.6,"4.27",
"Harper, Bryce","547180","2021",".309",".615",".429","92.5","13.3",38.9,"65",18.1,8.3,23.9,49.7,75.3,24.8,49.7,74.8,"4.38",
"Abreu, Jose","547989","2021",".261",".481",".351","92","10.4",31.2,"44",10.2,9.2,21.7,49.3,66.7,32.2,53.8,82.6,"4.62",
"Diaz, Elias","553869","2021",".246",".464",".310","87.1","14.7",30.1,"22",7.9,5.7,21.5,37.6,75.3,27.9,52.4,84.8,"4.75",
"Narvaez, Omar","553882","2021",".266",".402",".342","84.6","17.9",40.3,"16",5.1,5.8,25.9,25.6,74.6,31.1,55.6,85.7,"4.78",
"Suarez, Eugenio","553993","2021",".198",".428",".286","89.1","18.3",33,"51",15,3.8,16.5,39.8,64.3,23.3,43.3,81.3,"4.63",
"Polanco, Gregory","570256","2021",".208",".354",".283","89.9","15.9",32.5,"23",9.6,8.8,22.9,48.3,69.6,29.4,47.1,80.1,"4.37",
"Urshela, Gio","570482","2021",".267",".419",".301","88.9","7.5",36.2,"25",8,6.7,25.6,42,72.4,36,61.6,81.5,"4.54",
"Schoop, Jonathan","570731","2021",".278",".435",".320","88.1","10.8",30.1,"34",6.8,4.4,24.7,40.2,70.9,35.3,58.5,84.3,"4.58",
"Arenado, Nolan","571448","2021",".255",".494",".312","89","20",34.1,"34",6.7,6.9,23,37.5,67.4,29,65.4,89.6,"4.78",
"Barnhart, Tucker","571466","2021",".247",".368",".317","87.1","15.5",37.1,"10",4,6,29.1,31.1,73.4,28.8,58,80.1,"4.84",
"Farmer, Kyle","571657","2021",".263",".416",".316","87.2","15.8",36,"17",4.3,5.9,26.3,31.9,65.4,35.4,64.7,88.5,"4.51",
"Haniger, Mitch","571745","2021",".253",".485",".318","89.3","14.8",33.6,"58",12.6,6.5,23.5,45.1,65,29.2,49.9,79.9,"4.54",
"Hernandez, Enrique","571771","2021",".250",".449",".337","90.8","17.9",36.5,"34",8.4,9.1,23.7,43.2,66.8,24.9,53.7,85.8,"4.47",
"Muncy, Max","571970","2021",".249",".527",".368","91.2","15.2",34.9,"61",16.1,8.2,19.6,46.6,60.3,15.7,52.1,83.2,"4.44",
"Myers, Wil","571976","2021",".256",".434",".334","88","10.6",31.5,"23",7.5,3.9,22.3,38,65.7,27.7,52.1,74.3,"4.38",
"Naquin, Tyler","571980","2021",".270",".477",".333","89.8","9.6",31.5,"32",10.4,4.2,25.6,41.6,77.5,37.9,61.7,84.2,"4.41",
"Pollock, AJ","572041","2021",".297",".536",".355","90.3","12",35,"34",11.1,6.9,24.2,47.4,73.7,33,54.4,85.7,"4.39",
"Seager, Kyle","572122","2021",".212",".438",".285","89","19.5",35.7,"55",12.3,7.8,17.9,40.1,72.3,29.2,50,79.4,"4.62",
"Taylor, Michael A.","572191","2021",".244",".356",".297","89.4","12.1",30.6,"23",6.6,4.6,26.3,40.2,75.3,30.5,47.5,76.6,"4.3",
"Walker, Christian","572233","2021",".244",".382",".315","88.8","15.6",34,"19",6.4,8.4,26.3,41.1,80.9,28,54.7,79.3,"4.54",
"Zunino, Mike","572287","2021",".216",".559",".301","90.7","23.2",31.7,"49",24.3,5,14.9,47,66.8,27.9,41.9,69.7,"4.74",
"Dickerson, Corey","572816","2021",".271",".408",".326","87.8","10.1",29,"8",3,7.8,23.8,35.7,75,35.2,73.2,76.9,"4.32",
"Ruf, Darin","573131","2021",".271",".519",".385","93","9.8",41.5,"25",14.2,10.8,23.3,54.5,57.7,19.8,51.8,83.6,"4.7",
"Yastrzemski, Mike","573262","2021",".224",".457",".311","89.5","19.4",33.1,"35",10.3,7.6,20.2,39.3,67.9,23,59.1,80.2,"4.39",
"Contreras, Willson","575929","2021",".237",".438",".340","91.8","9.6",30.1,"31",11.1,9,19.7,48.4,66.2,26.9,40.5,76.8,"4.43",
"Iglesias, Jose","578428","2021",".271",".391",".309","85.4","11.5",35.5,"14",3.4,2.9,28.4,28.6,68.5,43.2,69.6,89.5,"4.21",
"Torreyes, Ronald","591720","2021",".242",".346",".286","82.2","12.2",30.4,"1",0.4,4.2,22.3,14.1,72.3,32.1,73.6,90.4,"4.45",
"Bryant, Kris","592178","2021",".265",".481",".353","88.2","15.1",37.1,"39",10.3,6.1,25.5,40,73.7,26.7,46.5,82.4,"4.38",
"Canha, Mark","592192","2021",".231",".387",".358","87.3","13.5",36.1,"28",7.1,5.9,23.7,35.4,61.4,20.7,61.2,84.7,"4.41",
"Castellanos, Nick","592206","2021",".309",".576",".362","89.8","14",44,"44",10.6,11.5,24.3,46.9,78.9,36.2,51.3,79.8,"4.42",
"Gamel, Ben","592325","2021",".247",".388",".347","89","16.7",41.5,"19",7.9,8.7,23.2,36.5,65.7,23.5,41.3,83,"4.38",
"Goodrum, Niko","592348","2021",".214",".359",".292","88","13.4",37.8,"19",10.3,6.5,25.4,40,68.8,28.5,43.8,70.6,"4.34",
"Judge, Aaron","592450","2021",".287",".544",".373","95.8","11.6",38.5,"70",17.6,9.1,23.7,58.4,66.1,23.7,50.7,79.8,"4.65",
"Machado, Manny","592518","2021",".278",".489",".347","93.1","14",33.8,"63",13.3,7,24.1,52.2,70.2,28.9,58.5,85.7,"4.52",
"Moran, Colin","592567","2021",".258",".390",".334","89.1","7.2",34.2,"19",8.1,3.8,29.1,37.2,69.8,31.5,60.9,79.4,"4.84",
"Pederson, Joc","592626","2021",".238",".422",".310","91","14.1",31.2,"32",10.1,9.5,21.1,47.6,66.6,32.4,61.4,79.5,"4.38",
"Realmuto, J.T.","592663","2021",".263",".439",".343","89.6","11.5",31.2,"30",8.6,6,26.6,44.7,69.9,30.7,61.4,78.6,"4.28",
"Renfroe, Hunter","592669","2021",".259",".501",".315","90.1","15.6",32.7,"57",14.4,6.3,18.6,44.3,66.7,31.8,60.7,81.2,"4.49",
"Rosario, Eddie","592696","2021",".259",".435",".305","88.5","15.5",34.3,"19",5.9,9,22.5,35.8,75.8,35.2,73.2,84.5,"4.32",
"Simmons, Andrelton","592743","2021",".223",".274",".283","84.1","3.9",29.1,"2",0.6,1.1,22.6,21.8,62.2,28.5,72,87.6,"4.69",
